name,path,entity_name,newspaper,date,headline,text,EPU
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,NHAI rushes to secure bitumen as Iran war disrupts supplies,unknown,09/03/2026,"NHAI rushes to secure bitumen 
as Iran war disrupts supplies","After oil and fertilizer, a new commodity is feeling the heat of the West Asia conflict: bitumen. With India’s plan to build nearly 10,000 km of highways in FY27 under threat, the National Highways Authority of India (NHAI) is urgently securing bitumen supplies from state-run oil refiners like Indian Oil Corp. Ltd (IOCL), Bharat Petroleum Corp. Ltd (BPCL), and Hindustan Petroleum Corp. Ltd (HPCL).
“Bitumen prices are revised every 15 days, and in discussions with highway builders, NHAI has said it will coordinate with oil marketing companies IOCL, HPCL, and BPCL to ensure that supplies are not impacted,” said one of the people aware of the development.
India’s annual bitumen requirement is nearly 9 million tonnes. Industry estimates suggest bitumen prices range from ₹40,000-60,000 per tonne in India, depending on quality.
The ministry of road transport and highways, through NHAI, started discussions with the industry over bitumen supplies because it is a crucial input and India is dependent on West Asian imports.
Experts said India’s dependence on bitumen imports is significant, and that a prolonged conflict in West Asia could push India to diversify its sources.
“India imported about 35-36% of its bitumen requirement in FY25, with a significant amount coming from the Middle East (West Asia). Out of the 8.3 million tonnes of bitumen used in India last year, 5.3 million tonnes were made domestically, and the rest was imported,” said Prashant Vashisht, senior vice-president and co-group head at ratings agency Icra.
Vashisht said Indian refineries could raise bitumen output, but if the conflict drags on, other import sources such as Singapore or other Southeast Asian nations might be needed.
Other experts said the import dependence could be higher if oil imports are factored in, and that diversifying imports could cover the supply gap but may not reduce prices, which have already begun to increase.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Zepto plans updated IPO filing by April-end,unknown,09/03/2026,"Zepto plans updated
IPO filing by April-end","Quick-commerce operator Zepto Ltd is targeting a late April deadline for filing updated documents for an initial public offering (IPO) with India's market regulator, even as it faces valuation concerns.
Zepto's December 2025 confidential filing is likely to be cleared in another four weeks. Following the clearance, Zepto plans to file its updated draft red herring prospectus with the Securities and Exchange Board of India (Sebi) before the end of April.
An updated prospectus is a public disclosure of the share sale details to investors after confidential filings. These include financial metrics, risk factors, and operational data.
Zepto did not respond to queries.
Zepto’s management has initiated preliminary talks with domestic mutual funds.
Outreach to international institutional investors has not yet commenced. Zepto plans to formally tap global investors only after the updated offer document is filed and the regulatory review process advances.
However, the Aadit Palicha-led company's valuation target for a public share sale has also come under review.
Zepto was valued at $7 billion in its $450 million private capital raise, led by the California Public Employees’ Retirement System, in October 2025.
Current conversations indicate that the IPO valuation can be reduced by 15-20% from that figure. This adjustment establishes a base valuation range of $5.6 billion to $5.95 billion for the public market debut.
In fiscal 2025, Zepto's top line jumped 129% year-on-year to ₹9,669 crore, but net loss widened nearly three times to ₹3,367 crore.
If the share sale goes through, it will mark one of the shortest journeys from launch to listing in India’s consumer internet market.
Founded by Palicha and Kaivalya Vohra in 2021, Zepto has raised large external rounds of funding as it spent aggressively to build its market share against Blinkit and Instamart.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Bertelsmann sees rural India as its big investment frontier,unknown,09/03/2026,"Bertelsmann sees rural India
as its big investment frontier","Venture capital firm Bertelsmann India Investments (BII) is doubling down on startups targeting the rural markets.
“Thesis is clear—the investments we make either have to help villages make money or help them spend money,” Pankaj Makkar, managing director at BII, said.
For the early growth-stage corporate venture fund, there is a distinction between what venture capitalists call ‘Bharat’ and rural India. While the term is often used broadly, it does not fully capture the fundamental issues facing rural India.
“The problem statement in villages isn't to outbid competitors through marketing. It's creating distribution and investing in infrastructure.”
Rural India as a market is largely untapped, driven primarily by a lack of infrastructure and low transaction value.
BII has three investments in the segment: AgroStar, CureBay and Rozana.
Recently, BII doubled down on investment in Rozana, leading its ₹290 crore (around $32 million) Series B round.
Rozana had previously raised $22.5 million in its Series A round led by BII in 2024.
Prior to the Rozana investment, the Indian venture arm of Bertelsmann led AgroStar's $27 million Series C round in 2019 and participated in subsequent funding rounds.
BII also cited businesses-to-business players like Ninjacart, agri-tech platform DeHaat, and grain storage startup Arya.ag.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Middle East turmoil may hit L&T,unknown,09/03/2026,Middle East turmoil may hit L&T,"Larsen & Toubro Ltd’s (L&T) shares have fallen nearly 8% over the past week in reaction to the conflict in the Middle East after Iran faced a joint attack by the US and Israel. The engineering company’s significant exposure to the region in terms of orders and revenues is bad news for its investors. There are worries about deferment or cancellation of new orders and execution delays in ongoing projects amid disruptions to shipping routes.
Over a decade ago, domestic projects had dominated L&T’s business, but the picture is different now. As on 31 December, 49% of its ₹7.33 trillion order book came from international markets, and India contributed the rest. The Middle East accounts for 75.5% of the international order book. For the nine months ended December (9MFY26), the Middle East contributed 33% of the ₹3.45 trillion order inflow and 34% of its ₹2 trillion consolidated revenues.
L&T’s order prospects pipeline for the March quarter (Q4FY26) stands at ₹5.92 trillion, including ₹1.26 trillion for the Hydrocarbon segment.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,‘India fits the profile as investors look for stability in a volatile world’,unknown,09/03/2026,‘India fits the profile as investors look for stability in a volatile world’,"At a time when uncertainty often pushes investors to the sidelines, Swati Khemani, founder and chief executive officer of Carnelian Asset Management and Advisors, has been closely engaging with clients amid heightened market volatility.
She believes the next big shift could come from global capital flows. If money exits developed markets, especially as US interest rates ease, some may flow into long-term growth markets like India.
“In a volatile world, investors look for economies that offer stability and growth, and India fits that profile.”

How have your discussions with investors evolved over time—say, from five months ago to now—given the heightened volatility and rapid developments?
Two things have changed. First, client conversations have matured over time. Investors today are far more informed, largely because of social media and easy access to information. Earlier, any geopolitical event could trigger panic—markets would fall sharply, and investors would rush to redeem. Today, that reaction is far less common.
The second change is in investor behaviour. After covid, many believed they could manage money themselves because returns were strong. But the volatility over the last couple of years has reminded people that markets aren’t a one-way journey.

On the US-Iran conflict, do you see it turning into a prolonged episode or something that could ease relatively soon?
As for the US-Iran situation, it’s very hard to predict how long it may last. It could ease eventually, especially given the leadership uncertainty.

Could it impact investor sentiment in India?
The immediate impact on India may not be very significant. For instance, on tariffs last year, it would have been easy to give in, but India held its ground and eventually negotiated a better outcome.
More importantly, India’s structural story remains strong. Corporate earnings, especially from the December quarter, were broadly healthy. Autos are improving, the capex cycle is picking up, and policy steps like GST cuts will start showing benefits over the next three to six months. Any policy move takes time—three, six or even nine months—to reflect in the economy.
Regulatory changes and cleaner systems have also reduced risks.

Do you think capital could start gravitating back toward India now?
If global capital starts moving out of developed markets, especially once US interest rates begin to fall, some of that money could flow into stable, long-term growth markets like India.

At this point, there’s no need to make any significant shifts in portfolios despite these global disturbances.

So in times like these, what are the key factors you usually monitor?
Staying focused on domestically driven businesses and import substitution also serves as a natural hedge against these disruptions.

Do you also have a big exposure to defence stocks?
No, we have a very small exposure to defence.

It fits the bill, right? With the import-substitution and domestic themes.
It absolutely fits the bill. But the challenge has always been that there are very few listed defence players.",1
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,"Nearly every third investor is now a woman, small-town India leads",unknown,09/03/2026,"Nearly every third investor is now a woman, small-town India leads","The Indian stock market is morphing from a solo act into a duet as women rapidly expand their footprint in capital markets. According to the latest data from the National Stock Exchange (as of January 31), nearly 25% of individual investors in India is now a woman—a notable increase from 22.5% in FY23.
Financial experts attribute this trend to deeper structural changes in Indian society. “As more women earn and manage their own income, the focus is gradually moving beyond traditional savings avenues toward market-linked investments that offer long-term growth potential,” said Sneha Poddar.
Rajesh Palviya highlighted the role of technology, noting that the rapid digitisation of financial services has lowered entry barriers.
But the growth is not being driven only by traditional financial hubs. Goa currently has the highest female investor participation rate, at 33.2% in the fiscal year so far, followed by Mizoram (32.5%), Chandigarh (32.4%), Sikkim (31.4%) and Delhi (31%).
Even in regions with historically lower participation, such as Bihar and Jammu and Kashmir, the numbers have risen from 13.8% to over 16% between FY23 and FY26.
The next phase of growth will likely depend on confidence, engagement, and the broader investment ecosystem. Many first-time women investors tend to approach markets with a longer-term perspective and a focus on financial stability.
“With the intensification of digital usage and the spread of financial education in smaller cities, women’s engagement with capital markets is expected to speed up and create a more diverse and resilient retail investor base,” said Anupama Sharma.
“Looking ahead, we anticipate that the participation of women investors will continue to accelerate,” Palviya said.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Rising demand may aid Tata Power to restart Mundra unit,unknown,09/03/2026,"Rising demand may aid Tata
Power to restart Mundra unit","Tata Power’s idled 4,000-megawatt Mundra thermal power plant in Gujarat could restart soon, likely before the end of March, managing director and chief executive Praveer Sinha said, even as the company has repeatedly missed its own timelines to bring the plant back into operation.
“Mundra is starting soon, it is just a matter of time,” Sinha said. A supplementary power purchase agreement (SPPA) with Gujarat and other client states should happen “very quickly,” he said.
The ultra mega power project in the coastal town is closed since July 2025 amid disagreements with client states—Gujarat, Rajasthan, Punjab, Maharashtra and Haryana—over the pass through of high cost of Indonesian coal.
Analysts said a combination of rising power demand ahead of summer and the possibility of higher fuel prices due to the war in West Asia could strengthen Tata Power’s negotiating position this time.
Asia spot liquefied natural gas price more than doubled compared to last week and reached the highest level in over three years after a production halt by Qatar triggered a scramble for gas.
Average LNG price for April delivery into north-east Asia was estimated at $22.50 per million British thermal units (mmBtu), the highest since mid-January 2023 and over double the previous week.
“Sustained rise in coal prices, along with uncertainty around LNG supply and elevated summer power demand, can catalyse a resolution at Mundra,” analysts said.
Higher global coal prices could benefit Tata Power via its 30% stake in an Indonesian coal mine. Every $20 increase in the per-tonne price of Indonesian coal could add about 10% to Tata Power’s consolidated earnings.
The shutdown cost the company about ₹1,000 crore in lost profits during the first nine months of FY26.
Whether Tata Power manages to lock in a deal for the Mundra plant will have a significant bearing on its share price.
In an investor call on 4 February, Sinha said it reached an agreement with Gujarat on all the issues of the SPPA barring one, and hoped to resolve it in 2-3 weeks.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,‘Bold Care betting on brand buzz over performance ads’,unknown,09/03/2026,"‘Bold Care betting on brand
buzz over performance ads’","Sexual wellness brand Bold Care first went viral in 2024 with a saas-bahu style soap opera ad starring actor (and investor) Ranveer Singh and adult entertainment star Johnny Sins. Since then, it rolled out campaigns featuring celebrities and influencers known for speaking their mind—sometimes courting controversy.
In an interview, co-founder and chief executive Rajat Jadhav said the aim is to reduce long-term dependence on expensive performance marketing and focus more on brand awareness.

Your Johnny Sins ad broke the internet. How are you recreating that reach?
We have been doing a number of campaigns with Samay for the last year or so. We did a simple one where we filled Samay’s car with condoms. That simple creative alone got us 55 million impressions and over 1.5 million likes.

That seems like a shift from how D2C brands market?
We are no longer focused on performance marketing. We don’t want to do these cookiecutter campaigns with a standard CTA and a set format.

But performance marketing is measurable. Isn’t it harder to track returns on investment in brand campaigns?
We have one of the best RoAS for any D2C brand out there. We have been working to achieve profitability. Our organic revenues are very high, and our retention and conversion rates are the best in the category.

How do you balance using Ranveer Singh with other celebrities in your ads?
We have to create a pyramid where we are not just leaning on Ranveer Singh only. We lean on our good work with Anurag Kashyap and Samay Raina. We discuss our marketing campaign ideas with Ranveer and Samay as well.

In the last 30-plus quarters, we saw steady growth, and we are spending significantly less on marketing.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,"AI enters hotel lounges, but humans are staying",unknown,09/03/2026,"AI enters hotel lounges,
but humans are staying","A small robot gliding down a hotel corridor with a tray of amenities may soon become a familiar sight. At properties run by Roseate Hotels & Resorts in Delhi, service robots are already delivering guest requests, helping staff manage routine tasks during busy hours.
Behind the scenes, artificial intelligence (AI) is also analysing incoming calls to identify potential revenue opportunities, track guest preferences and flag complaints.
The next time you step into a hotel, don’t expect a robot to greet you at the door. A staff member will still open the door, and a chef will still cook your dal bukhara, but in the background, AI is already deciding how cool your room should be, how quickly you check in, and even the hotel charges for the night.
Large chains like Radisson Hotel Group and Wyndham Hotels & Resorts are now using data-driven systems for demand forecasting and dynamic pricing, while BWH Hotels is deploying technology across digital platforms to strengthen revenue management and monitor operations.
At Radisson Hotel Group, AI is being piloted across select properties with measurable outcomes. “We are able to optimize costs by around 18-25%,” said Nikhil Sharma.
The chain is deploying AI-driven virtual assistants that allow guests to access 24/7 support through QR-enabled chatbots. Smart room technologies and digital self-service tools speed up check-in and check-out, while giving guests greater control over their rooms.
Romesh Koul estimates that cost savings could start at 3-4% and expand to 15-20% as AI systems scale.
Adoption so far remains gradual and largely focused on backend systems such as energy optimisation, predictive maintenance, smart sensors and revenue management.
Immediate applications of AI tools are already visible in energy management, chillers, occupancy-linked cooling systems and weather-control sensors. Hotels are also experimenting with AI to manage peak-time check-ins.
Roseate Hotels said it is looking at saving anywhere between 12% and 14% from these new ways.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Fee overhaul to reshape India’s mutual fund industry,unknown,09/03/2026,Fee overhaul to reshape India’s mutual fund industry,"With GST moving outside BER, compliance under the indirect tax regime will increase. Small distributors not registered for GST will be forced to partner with platforms that can help fulfil compliance requirements.
The move marks a fundamental change for the industry as about 90% of the distributors, who contribute about 40-50% of the mutual fund industry’s assets under management (AUM) worth ₹81 trillion, are likely to be non-GST compliant.
There were about 178,000 mutual fund distributors in India as of fiscal 2025. The top three distributors by commissions and expenses paid were NJ India Invest, State Bank of India and HDFC Bank.
“A majority of the industry is not GST registered as of now,” said a distributor. “There is a very long tail of distributors who do very few transactions in a year.”
A small distributor who works with multiple AMCs will have to file multiple GST returns. Platforms can help them as they may not have the operational capacity or capital to do the same.
A process note outlines how the transition will work. Asset management companies will provide revised brokerage structures marked “exclusive of GST” starting 1 April.
Commissions will be calculated on these base rates. The GST portion will be released separately once distributors registered under GST file their returns and submit proof through the RTA system, while those who are not registered will receive only the base payout.
Those who are not registered will receive only the base payout, creating an effective gap in earnings compared with GST-compliant distributors.
Mutual fund distributors attract an 18% GST. Small distributors with an annual turnover of up to ₹50 lakh can opt for the GST composition scheme.
Distributors with an annual turnover below ₹20 lakh are not required to register for GST and do not charge the levy.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Oil market chaos set to deepen as more Gulf giants cut output,unknown,09/03/2026,Oil market chaos set to deepen as more Gulf giants cut output,"The chaos that has gripped the oil market looks set to deepen in the coming days, with more production being shut off as the war in Iran keeps the Strait of Hormuz closed to tankers, and the US considers widening its range of targets in the country.
The United Arab Emirates and Kuwait have started reducing oil production as storage runs down, joining Iraq. Others may be forced to follow as oil tankers continue avoiding the narrow waterway, rapidly reducing the number of empty ones available for loading. Once all the tankers are loaded, the region’s remaining on-land storage will fill even quicker.
The upheaval, now in its ninth day, shows no sign of imminent resolution, meaning a strip of water that normally handles a fifth of the world’s oil is impassable for commercial ships. About a third of the region’s production can theoretically bypass Hormuz, with Saudi Arabia already diverting huge amounts of crude to its Red Sea coast for export.
Iran has vowed not to back down in the face of US and Israeli strikes that began on Feb. 28. US President Donald Trump responded on Saturday by saying the US would now consider targeting areas and groups of people in Iran that were not previously aimed for.
For oil analysts, executives and traders, that has meant ever-louder warnings that the war is bringing crude to a tipping point, and closer to the psychological $100-a-barrel threshold. Brent already climbed 30% last week—its biggest jump in six years, putting it just dollars from that mark.
Futures tied to Abu Dhabi’s flagship Murban crude closed at $103 a barrel on Friday, while Oman crude futures were at $107. Chinese crude oil futures ended, in US dollar terms, at $109.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,"AC prices up 5-15% as input costs rise, rupee weakens",unknown,09/03/2026,"AC prices
up 5-15% as
input costs
rise, rupee
weakens","As the mercury starts rising, leading room air-conditioner makers are increasing prices in the range of 5-15% to offset sustained increases in raw material costs and supply chain expenses.
The hikes, being rolled out between February and April, come just ahead of the peak summer season when demand typically surges.
Leading players, including Daikin, Voltas, Blue Star, LG, Haier, and Mitsubishi Heavy Industries, have announced increases across models, passing on higher input costs for key raw materials like copper, a weak rupee, new energy-efficiency norms and increase in freight costs.
Industry executives said while adjustments are unavoidable, they expect strong sales momentum this year, aided by forecasts of a hotter summer and improved energy savings from new star-rated models.
Daikin India is going to increase prices by up to 12% from April.
“The new energy regulations have come, which have made products more efficient. Also, prices of materials such as copper have gone up; the US dollar is at an all-time high (in comparison to the Indian rupee),” Daikin’s chairman and managing director said.
“Besides, there are a lot of uncertainties due to global turmoil, and freight costs have also gone up, making imports (of components) costlier. So, there is no alternative.”
Blue Star said it has already taken a price increase of 8-10% in the middle of February.
Room AC sales are expected to grow strongly in 2026, with the industry seeing at least a 15% growth.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,"Arnya, Supreme raise ₹1,030 cr for fund",unknown,09/03/2026,"Arnya, Supreme raise ₹1,030 cr for fund","Investment manager Arnya Real Estates Fund Advisors and developer Supreme Universal have raised ₹1,030 crore for Arnya Real Estate Fund—Equity, from domestic and offshore investors, including family offices and ultra-rich individuals, marking the first close for the equity platform.
The capital raised also includes ₹220 crore of equity committed by the two sponsors. Arnya Real Estates will manage the fund, while Mumbai-based Supreme Universal will develop the projects.
The platform was announced in November and will develop housing projects in Mumbai and Pune. The total target corpus of the fund is ₹1,250 crore.
The fund will focus on developing society redevelopment projects in Mumbai, which has seen a huge spurt in activity in recent years. The platform is expected to have around seven to eight projects, with an investment of ₹80-200 crore each.
“Equity investments in residential real estate are hardly happening. Yet, the requirement for capital is huge because developers are expanding,” said Arnya’s founder and CEO.
The fund is evaluating the first two transactions, both Mumbai redevelopment projects.
Supreme Universal said institutional partnerships bring discipline and transparency into redevelopment projects.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,OpenAI’s robotics head resigns over company’s Pentagon deal,unknown,09/03/2026,"OpenAI’s robotics head resigns
over company’s Pentagon deal","The head of OpenAI’s robotics team resigned Saturday, citing the company’s deal to deploy its artificial intelligence (AI) models within the Pentagon’s classified network as the cause.
“This wasn’t an easy call,” Caitlin Kalinowski wrote. “AI has an important role in national security. But surveillance of Americans without judicial oversight and lethal autonomy without human authorization are lines that deserved more deliberation than they got.”
OpenAI confirmed Kalinowski’s departure and said it believes the agreement with the Defense Department “creates a workable path for responsible national security uses of AI while making clear our red lines, no domestic surveillance and no autonomous weapons.”
OpenAI struck its deal with the Pentagon in late February following the breakdown of talks between the Trump administration and Anthropic PBC, which pressed for assurances that its technology wouldn’t be used for mass surveillance of Americans or for fully autonomous weapons.
President Donald Trump ordered all government departments to stop working with Anthropic, and the Pentagon declared the company and its products a supply-chain risk.
OpenAI chief executive officer Sam Altman said earlier this month that the company’s rush to reach a deal with the Defense Department looked “opportunistic and sloppy.” OpenAI also publicly disagreed with the blacklisting of Anthropic.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Cos see food delivery regain growth momentum,unknown,09/03/2026,"Cos see food
delivery
regain
growth
momentum","India’s top three food delivery players—Swiggy, magicpin and Zomato—regained growth momentum in October-December after a period of slower expansion, on strong order volumes led by festive demand, affordability-focused offerings and expanding user bases.
With continued investments in marketing, product innovation, and value-led propositions, industry executives said the sector expects the momentum in order growth to sustain in the coming quarters.
“It has been a phenomenal October-November-December quarter for us, marked by strong growth and sharper execution across markets. Our unit economics at an order level have improved by over 60%,” magicpin founder and CEO said.
Swiggy said its gross order value grew 20.5% on-year to ₹8,959 crore, marking the fastest growth in the last three years.
Zomato’s food delivery business also reported improving growth trends during the quarter, posting 16.6% year-on-year net order value growth at ₹9,846 crore in the December quarter translating into 21.3% growth in gross order value.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Can Lloyds replicate its India success in Congo?,unknown,09/03/2026,"Can Lloyds replicate its
India success in Congo?","After setting up mining operations in a Maoist conflict-prone region in India, Lloyds Metals and Energy Ltd is betting it can replicate that success in the volatile Katanga region of the Democratic Republic of the Congo.
The mining company is targeting copper production in a region long considered both resource-rich and operationally challenging, where regulatory uncertainty, weak infrastructure and political risks have complicated operations for global miners.
Managing director Rajesh Gupta said the Congo bet mirrors the company’s early days in Maharashtra’s Gadchiroli.
The move comes as copper demand is expected to surge globally amid electrification, renewable energy and grid expansion, even as supply remains constrained.
Global benchmark copper prices are currently at $11,000-12,000 per tonne, jumping a little over 30% over the last one year.
Analysts said drawing a parallel between operating a mine in Gadchiroli and in Congo is not entirely fair, and that execution risks in foreign jurisdictions, especially parts of Africa, are far higher.
They pointed to examples of Indian companies that struggled to scale overseas mining projects.
Multiple mining companies have faced operational and commercial challenges in Congo.
“China Molybdenum temporarily halted exports from its Tenke Fungurume copper-cobalt mine after disputes over export licences and taxation with state authorities, illustrating how regulatory uncertainty can interrupt production and contracts,” an analyst said.
Congo holds about 8% of global copper reserves and is the world’s second-largest producer, accounting for 14% of global output.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Why Reliance is betting on legacy regional FMCG brands,unknown,09/03/2026,"Why Reliance is betting on
legacy regional FMCG brands","While many consumer goods companies are acquiring direct-to-consumer (D2C) startups, Reliance Consumer Products Ltd (RCPL) is pursuing a different playbook.
The consumer arm of Mukesh Ambani’s Reliance Industries has been steadily buying regional legacy brands with strong local recall.
By plugging these brands into Reliance’s vast retail and distribution ecosystem, the firm hopes to accelerate its ambition of becoming an FMCG powerhouse.
During the December quarter, RCPL’s overall gross revenue stood at ₹5,065 crore, up 60% year-on-year.
Over the past few years, RCPL has assembled a portfolio of brands across staples, beverages and personal care.
One of its latest additions is Chennai-based Southern Health Foods Pvt. Ltd, which sells millet-based foods, health mixes and baby nutrition products under the Manna brand.
Earlier, RCPL bought a majority stake in Udhaiyam Agro Foods Pvt. Ltd, a Tamil Nadu-based staples brand known for pulses, flours, spices and ready-to-cook mixes.
Reliance has also acquired Delhi-based SIL, a legacy condiments maker, as well as Velvette, a historic personal care label.
Regional brands that partner with or are acquired by Reliance gain access to scale that is often difficult to achieve independently.
For RCPL, acquiring regional brands offers a faster and potentially less risky way to expand in India’s vast FMCG market and build a diverse portfolio across staples, beverages and personal care.
Most traditional FMCG companies are instead acquiring or investing in digital-first D2C brands.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Contracts bring clause for promoting films as part of release strategy,unknown,09/03/2026,Contracts bring clause for promoting films as part of release strategy,"As theatrical films compete with OTT (over-the-top) content and other entertainment options for audience attention, promotional campaigns have become a central part of a film’s release strategy, often with actors contractually required to participate.
A recent dispute in the Malayalam film industry has brought that shift into focus. The Kerala Film Producers’ Association (KFPA) has asked actor Biju Menon to pay a compensation of about ₹15 lakh to cover the alleged loss incurred by the producer of his movie Nadanna Sambhavam, after the actor allegedly failed to appear for promotions as required under his contract.
The producer has said that the contract required lead actors to dedicate 10 days to promotion, but Menon only appeared for a few hours.
Industry executives estimate that 20-30% of a film’s marketing budget goes into promotional events.
From a legal standpoint, a film project is typically governed by a contract that includes express terms regarding promotional duties. If an actor signs such a contract and then fails to honour it, the producer can claim contractual breach and seek remedies—most commonly damages proportionate to the quantifiable loss the producer alleges to have suffered.
Industry experts say such disputes highlight how marketing has become deeply embedded in the economics of filmmaking, and promotional duties are increasingly written into actor contracts alongside performance obligations.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Aramco shares surge most since 2023,unknown,09/03/2026,"Aramco
shares
surge most
since 2023","Saudi Aramco jumped the most since May 2023 on Sunday as the Iran war entered its second week, prompting supply disruptions that may send oil prices higher when global markets reopen.
Shares of the state-backed oil giant climbed as much as 4.9% intraday in Riyadh, on the first day of trading for the stock since Brent crude prices topped $90 a barrel on Friday.
Brent may climb further in the days ahead after the United Arab Emirates and Kuwait started reducing oil production amid a near-closure of the vital Strait of Hormuz waterway, adding to interruptions affecting worldwide energy supply and exports.
“For Aramco, we believe that the gain in oil prices would offset a decline in exports,” an analyst said. “We also believe that Aramco should be able to re-route a bulk of its shipments to the Red Sea.”
Last week, the state oil producer raised the price of its main oil grade for buyers in Asia for April by the most since August 2022 amid turmoil.
While Aramco has been redirecting oil cargoes to Red Sea facilities at Yanbu to avoid the chokepoint, Goldman Sachs cautioned that the firm’s capacity to do so may be limited.
The world’s largest oil producer saw more of its fields under attack over the weekend.",0
